cluster;data_da;data_a;numero_presenze;layer_id;layer_nome;dettaglio(secondi)
Presenze;2018-01-19T08:00:00Z;2018-01-19T09:00:00Z;3086;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T07:00:00Z;2018-01-19T08:00:00Z;3049;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T06:00:00Z;2018-01-19T07:00:00Z;2955;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T05:00:00Z;2018-01-19T06:00:00Z;2977;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T04:00:00Z;2018-01-19T05:00:00Z;3029;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T03:00:00Z;2018-01-19T04:00:00Z;3065;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T02:00:00Z;2018-01-19T03:00:00Z;3122;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T01:00:00Z;2018-01-19T02:00:00Z;3161;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-19T00:00:00Z;2018-01-19T01:00:00Z;3238;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T23:00:00Z;2018-01-19T00:00:00Z;3327;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T22:00:00Z;2018-01-18T23:00:00Z;3391;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T21:00:00Z;2018-01-18T22:00:00Z;3360;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T20:00:00Z;2018-01-18T21:00:00Z;3312;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T19:00:00Z;2018-01-18T20:00:00Z;3231;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T18:00:00Z;2018-01-18T19:00:00Z;3198;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T17:00:00Z;2018-01-18T18:00:00Z;3217;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T16:00:00Z;2018-01-18T17:00:00Z;3278;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T15:00:00Z;2018-01-18T16:00:00Z;3263;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T14:00:00Z;2018-01-18T15:00:00Z;3293;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T13:00:00Z;2018-01-18T14:00:00Z;3301;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T12:00:00Z;2018-01-18T13:00:00Z;3256;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T11:00:00Z;2018-01-18T12:00:00Z;3200;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T10:00:00Z;2018-01-18T11:00:00Z;3173;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T09:00:00Z;2018-01-18T10:00:00Z;3211;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T08:00:00Z;2018-01-18T09:00:00Z;3132;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T07:00:00Z;2018-01-18T08:00:00Z;3071;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T06:00:00Z;2018-01-18T07:00:00Z;2987;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T05:00:00Z;2018-01-18T06:00:00Z;2983;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T04:00:00Z;2018-01-18T05:00:00Z;3043;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T03:00:00Z;2018-01-18T04:00:00Z;3071;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T02:00:00Z;2018-01-18T03:00:00Z;3112;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T01:00:00Z;2018-01-18T02:00:00Z;3156;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-18T00:00:00Z;2018-01-18T01:00:00Z;3220;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T23:00:00Z;2018-01-18T00:00:00Z;3293;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T22:00:00Z;2018-01-17T23:00:00Z;3371;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T21:00:00Z;2018-01-17T22:00:00Z;3426;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T20:00:00Z;2018-01-17T21:00:00Z;3460;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T19:00:00Z;2018-01-17T20:00:00Z;3347;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T18:00:00Z;2018-01-17T19:00:00Z;3246;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T17:00:00Z;2018-01-17T18:00:00Z;3256;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T16:00:00Z;2018-01-17T17:00:00Z;3299;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T15:00:00Z;2018-01-17T16:00:00Z;3259;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T14:00:00Z;2018-01-17T15:00:00Z;3235;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T13:00:00Z;2018-01-17T14:00:00Z;3221;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T12:00:00Z;2018-01-17T13:00:00Z;3207;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T11:00:00Z;2018-01-17T12:00:00Z;3163;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T10:00:00Z;2018-01-17T11:00:00Z;3211;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T09:00:00Z;2018-01-17T10:00:00Z;3211;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T08:00:00Z;2018-01-17T09:00:00Z;3107;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T07:00:00Z;2018-01-17T08:00:00Z;3045;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T06:00:00Z;2018-01-17T07:00:00Z;2982;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T05:00:00Z;2018-01-17T06:00:00Z;2995;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T04:00:00Z;2018-01-17T05:00:00Z;3031;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T03:00:00Z;2018-01-17T04:00:00Z;3064;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T02:00:00Z;2018-01-17T03:00:00Z;3112;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T01:00:00Z;2018-01-17T02:00:00Z;3136;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-17T00:00:00Z;2018-01-17T01:00:00Z;3185;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T23:00:00Z;2018-01-17T00:00:00Z;3219;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T22:00:00Z;2018-01-16T23:00:00Z;3298;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T21:00:00Z;2018-01-16T22:00:00Z;3342;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T20:00:00Z;2018-01-16T21:00:00Z;3335;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T19:00:00Z;2018-01-16T20:00:00Z;3284;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T18:00:00Z;2018-01-16T19:00:00Z;3249;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T17:00:00Z;2018-01-16T18:00:00Z;3259;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T16:00:00Z;2018-01-16T17:00:00Z;3354;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T15:00:00Z;2018-01-16T16:00:00Z;3274;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T14:00:00Z;2018-01-16T15:00:00Z;3269;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T13:00:00Z;2018-01-16T14:00:00Z;3207;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T12:00:00Z;2018-01-16T13:00:00Z;3220;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T11:00:00Z;2018-01-16T12:00:00Z;3218;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T10:00:00Z;2018-01-16T11:00:00Z;3179;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T09:00:00Z;2018-01-16T10:00:00Z;3181;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T08:00:00Z;2018-01-16T09:00:00Z;3088;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T07:00:00Z;2018-01-16T08:00:00Z;3024;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T06:00:00Z;2018-01-16T07:00:00Z;2976;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T05:00:00Z;2018-01-16T06:00:00Z;2978;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T04:00:00Z;2018-01-16T05:00:00Z;3019;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T03:00:00Z;2018-01-16T04:00:00Z;3060;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T02:00:00Z;2018-01-16T03:00:00Z;3084;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T01:00:00Z;2018-01-16T02:00:00Z;3112;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-16T00:00:00Z;2018-01-16T01:00:00Z;3129;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T23:00:00Z;2018-01-16T00:00:00Z;3173;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T22:00:00Z;2018-01-15T23:00:00Z;3220;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T21:00:00Z;2018-01-15T22:00:00Z;3237;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T20:00:00Z;2018-01-15T21:00:00Z;3274;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T19:00:00Z;2018-01-15T20:00:00Z;3236;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T18:00:00Z;2018-01-15T19:00:00Z;3246;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T17:00:00Z;2018-01-15T18:00:00Z;3226;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T16:00:00Z;2018-01-15T17:00:00Z;3271;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T15:00:00Z;2018-01-15T16:00:00Z;3252;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T14:00:00Z;2018-01-15T15:00:00Z;3247;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T13:00:00Z;2018-01-15T14:00:00Z;3223;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T12:00:00Z;2018-01-15T13:00:00Z;3190;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T11:00:00Z;2018-01-15T12:00:00Z;3160;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T10:00:00Z;2018-01-15T11:00:00Z;3191;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T09:00:00Z;2018-01-15T10:00:00Z;3138;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T08:00:00Z;2018-01-15T09:00:00Z;3076;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T07:00:00Z;2018-01-15T08:00:00Z;2969;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T06:00:00Z;2018-01-15T07:00:00Z;2842;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T05:00:00Z;2018-01-15T06:00:00Z;2834;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T04:00:00Z;2018-01-15T05:00:00Z;2854;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T03:00:00Z;2018-01-15T04:00:00Z;2869;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T02:00:00Z;2018-01-15T03:00:00Z;2890;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T01:00:00Z;2018-01-15T02:00:00Z;2913;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-15T00:00:00Z;2018-01-15T01:00:00Z;2940;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-01-14T23:00:00Z;2018-01-15T00:00:00Z;2971;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T22:00:00Z;2018-01-21T23:00:00Z;1637;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T21:00:00Z;2018-01-21T22:00:00Z;1698;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T20:00:00Z;2018-01-21T21:00:00Z;1715;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T19:00:00Z;2018-01-21T20:00:00Z;1695;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T18:00:00Z;2018-01-21T19:00:00Z;1644;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T17:00:00Z;2018-01-21T18:00:00Z;1556;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T16:00:00Z;2018-01-21T17:00:00Z;1497;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T15:00:00Z;2018-01-21T16:00:00Z;1484;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T14:00:00Z;2018-01-21T15:00:00Z;1450;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T13:00:00Z;2018-01-21T14:00:00Z;1454;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T12:00:00Z;2018-01-21T13:00:00Z;1443;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T11:00:00Z;2018-01-21T12:00:00Z;1443;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T10:00:00Z;2018-01-21T11:00:00Z;1448;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T09:00:00Z;2018-01-21T10:00:00Z;1477;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T08:00:00Z;2018-01-21T09:00:00Z;1459;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T07:00:00Z;2018-01-21T08:00:00Z;1472;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T06:00:00Z;2018-01-21T07:00:00Z;1498;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T05:00:00Z;2018-01-21T06:00:00Z;1498;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T04:00:00Z;2018-01-21T05:00:00Z;1526;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-01-21T03:00:00Z;2018-01-21T04:00:00Z;1550;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
