cluster;data_da;data_a;numero_presenze;layer_id;layer_nome;dettaglio(secondi)
Presenze;2018-06-04T18:00:00Z;2018-06-04T19:00:00Z;3549;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T17:00:00Z;2018-06-04T18:00:00Z;3495;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T16:00:00Z;2018-06-04T17:00:00Z;3467;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T15:00:00Z;2018-06-04T16:00:00Z;3492;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T14:00:00Z;2018-06-04T15:00:00Z;3438;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T13:00:00Z;2018-06-04T14:00:00Z;3403;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T12:00:00Z;2018-06-04T13:00:00Z;3356;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T11:00:00Z;2018-06-04T12:00:00Z;3273;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T10:00:00Z;2018-06-04T11:00:00Z;3175;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T09:00:00Z;2018-06-04T10:00:00Z;3151;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T08:00:00Z;2018-06-04T09:00:00Z;3063;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T07:00:00Z;2018-06-04T08:00:00Z;3016;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T06:00:00Z;2018-06-04T07:00:00Z;2944;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T05:00:00Z;2018-06-04T06:00:00Z;2804;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T04:00:00Z;2018-06-04T05:00:00Z;2841;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T03:00:00Z;2018-06-04T04:00:00Z;2925;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T02:00:00Z;2018-06-04T03:00:00Z;3010;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T01:00:00Z;2018-06-04T02:00:00Z;3094;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-04T00:00:00Z;2018-06-04T01:00:00Z;3186;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-03T23:00:00Z;2018-06-04T00:00:00Z;3301;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-06-03T22:00:00Z;2018-06-03T23:00:00Z;3409;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T21:00:00Z;2018-06-10T22:00:00Z;1846;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T20:00:00Z;2018-06-10T21:00:00Z;1873;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T19:00:00Z;2018-06-10T20:00:00Z;1853;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T18:00:00Z;2018-06-10T19:00:00Z;1792;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T17:00:00Z;2018-06-10T18:00:00Z;1668;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T16:00:00Z;2018-06-10T17:00:00Z;1586;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T15:00:00Z;2018-06-10T16:00:00Z;1556;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T14:00:00Z;2018-06-10T15:00:00Z;1543;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T13:00:00Z;2018-06-10T14:00:00Z;1538;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T12:00:00Z;2018-06-10T13:00:00Z;1528;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T11:00:00Z;2018-06-10T12:00:00Z;1512;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T10:00:00Z;2018-06-10T11:00:00Z;1458;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T09:00:00Z;2018-06-10T10:00:00Z;1462;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T08:00:00Z;2018-06-10T09:00:00Z;1481;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T07:00:00Z;2018-06-10T08:00:00Z;1529;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T06:00:00Z;2018-06-10T07:00:00Z;1556;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T05:00:00Z;2018-06-10T06:00:00Z;1556;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T04:00:00Z;2018-06-10T05:00:00Z;1585;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T03:00:00Z;2018-06-10T04:00:00Z;1649;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-06-10T02:00:00Z;2018-06-10T03:00:00Z;1704;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
