cluster;data_da;data_a;numero_presenze;layer_id;layer_nome;dettaglio(secondi)
Presenze;2018-03-24T06:00:00Z;2018-03-24T07:00:00Z;3055;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-24T05:00:00Z;2018-03-24T06:00:00Z;3089;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-24T04:00:00Z;2018-03-24T05:00:00Z;3199;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-24T03:00:00Z;2018-03-24T04:00:00Z;3321;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-24T02:00:00Z;2018-03-24T03:00:00Z;3535;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-24T01:00:00Z;2018-03-24T02:00:00Z;3954;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-24T00:00:00Z;2018-03-24T01:00:00Z;4485;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T23:00:00Z;2018-03-24T00:00:00Z;4835;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T22:00:00Z;2018-03-23T23:00:00Z;4642;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T21:00:00Z;2018-03-23T22:00:00Z;4178;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T20:00:00Z;2018-03-23T21:00:00Z;4027;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T19:00:00Z;2018-03-23T20:00:00Z;3801;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T18:00:00Z;2018-03-23T19:00:00Z;3686;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T17:00:00Z;2018-03-23T18:00:00Z;3617;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T16:00:00Z;2018-03-23T17:00:00Z;3604;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T15:00:00Z;2018-03-23T16:00:00Z;3616;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T14:00:00Z;2018-03-23T15:00:00Z;3575;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T13:00:00Z;2018-03-23T14:00:00Z;3516;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T12:00:00Z;2018-03-23T13:00:00Z;3474;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T11:00:00Z;2018-03-23T12:00:00Z;3398;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T10:00:00Z;2018-03-23T11:00:00Z;3332;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T09:00:00Z;2018-03-23T10:00:00Z;3295;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T08:00:00Z;2018-03-23T09:00:00Z;3200;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T07:00:00Z;2018-03-23T08:00:00Z;3140;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T06:00:00Z;2018-03-23T07:00:00Z;3110;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T05:00:00Z;2018-03-23T06:00:00Z;3134;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T04:00:00Z;2018-03-23T05:00:00Z;3225;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T03:00:00Z;2018-03-23T04:00:00Z;3323;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T02:00:00Z;2018-03-23T03:00:00Z;3480;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T01:00:00Z;2018-03-23T02:00:00Z;3639;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-23T00:00:00Z;2018-03-23T01:00:00Z;3845;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T23:00:00Z;2018-03-23T00:00:00Z;3979;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T22:00:00Z;2018-03-22T23:00:00Z;4024;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T21:00:00Z;2018-03-22T22:00:00Z;3966;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T20:00:00Z;2018-03-22T21:00:00Z;3918;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T19:00:00Z;2018-03-22T20:00:00Z;3772;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T18:00:00Z;2018-03-22T19:00:00Z;3682;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T17:00:00Z;2018-03-22T18:00:00Z;3682;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T16:00:00Z;2018-03-22T17:00:00Z;3615;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T15:00:00Z;2018-03-22T16:00:00Z;3600;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T14:00:00Z;2018-03-22T15:00:00Z;3552;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T13:00:00Z;2018-03-22T14:00:00Z;3522;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T12:00:00Z;2018-03-22T13:00:00Z;3413;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T11:00:00Z;2018-03-22T12:00:00Z;3331;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T10:00:00Z;2018-03-22T11:00:00Z;3279;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T09:00:00Z;2018-03-22T10:00:00Z;3217;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T08:00:00Z;2018-03-22T09:00:00Z;3138;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T07:00:00Z;2018-03-22T08:00:00Z;3087;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T06:00:00Z;2018-03-22T07:00:00Z;3055;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T05:00:00Z;2018-03-22T06:00:00Z;3045;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T04:00:00Z;2018-03-22T05:00:00Z;3128;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T03:00:00Z;2018-03-22T04:00:00Z;3185;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T02:00:00Z;2018-03-22T03:00:00Z;3261;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T01:00:00Z;2018-03-22T02:00:00Z;3367;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-22T00:00:00Z;2018-03-22T01:00:00Z;3501;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T23:00:00Z;2018-03-22T00:00:00Z;3729;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T22:00:00Z;2018-03-21T23:00:00Z;3922;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T21:00:00Z;2018-03-21T22:00:00Z;3861;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T20:00:00Z;2018-03-21T21:00:00Z;3872;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T19:00:00Z;2018-03-21T20:00:00Z;3789;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T18:00:00Z;2018-03-21T19:00:00Z;3716;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T17:00:00Z;2018-03-21T18:00:00Z;3700;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T16:00:00Z;2018-03-21T17:00:00Z;3630;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T15:00:00Z;2018-03-21T16:00:00Z;3642;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T14:00:00Z;2018-03-21T15:00:00Z;3600;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T13:00:00Z;2018-03-21T14:00:00Z;3495;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T12:00:00Z;2018-03-21T13:00:00Z;3412;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T11:00:00Z;2018-03-21T12:00:00Z;3346;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T10:00:00Z;2018-03-21T11:00:00Z;3287;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T09:00:00Z;2018-03-21T10:00:00Z;3251;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T08:00:00Z;2018-03-21T09:00:00Z;3174;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T07:00:00Z;2018-03-21T08:00:00Z;3113;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T06:00:00Z;2018-03-21T07:00:00Z;3075;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T05:00:00Z;2018-03-21T06:00:00Z;3099;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T04:00:00Z;2018-03-21T05:00:00Z;3196;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T03:00:00Z;2018-03-21T04:00:00Z;3262;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T02:00:00Z;2018-03-21T03:00:00Z;3339;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T01:00:00Z;2018-03-21T02:00:00Z;3446;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-21T00:00:00Z;2018-03-21T01:00:00Z;3503;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T23:00:00Z;2018-03-21T00:00:00Z;3586;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T22:00:00Z;2018-03-20T23:00:00Z;3711;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T21:00:00Z;2018-03-20T22:00:00Z;3781;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T20:00:00Z;2018-03-20T21:00:00Z;3790;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T19:00:00Z;2018-03-20T20:00:00Z;3731;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T18:00:00Z;2018-03-20T19:00:00Z;3630;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T17:00:00Z;2018-03-20T18:00:00Z;3699;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T16:00:00Z;2018-03-20T17:00:00Z;3688;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T15:00:00Z;2018-03-20T16:00:00Z;3632;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T14:00:00Z;2018-03-20T15:00:00Z;3558;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T13:00:00Z;2018-03-20T14:00:00Z;3466;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T12:00:00Z;2018-03-20T13:00:00Z;3422;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T11:00:00Z;2018-03-20T12:00:00Z;3358;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T10:00:00Z;2018-03-20T11:00:00Z;3327;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T09:00:00Z;2018-03-20T10:00:00Z;3271;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T08:00:00Z;2018-03-20T09:00:00Z;3158;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T07:00:00Z;2018-03-20T08:00:00Z;3129;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T06:00:00Z;2018-03-20T07:00:00Z;3073;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T05:00:00Z;2018-03-20T06:00:00Z;3064;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T04:00:00Z;2018-03-20T05:00:00Z;3143;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T03:00:00Z;2018-03-20T04:00:00Z;3220;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T02:00:00Z;2018-03-20T03:00:00Z;3289;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T01:00:00Z;2018-03-20T02:00:00Z;3353;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-20T00:00:00Z;2018-03-20T01:00:00Z;3431;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T23:00:00Z;2018-03-20T00:00:00Z;3492;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T22:00:00Z;2018-03-19T23:00:00Z;3614;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T21:00:00Z;2018-03-19T22:00:00Z;3689;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T20:00:00Z;2018-03-19T21:00:00Z;3779;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T19:00:00Z;2018-03-19T20:00:00Z;3762;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T18:00:00Z;2018-03-19T19:00:00Z;3703;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T17:00:00Z;2018-03-19T18:00:00Z;3668;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T16:00:00Z;2018-03-19T17:00:00Z;3639;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T15:00:00Z;2018-03-19T16:00:00Z;3560;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T14:00:00Z;2018-03-19T15:00:00Z;3542;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T13:00:00Z;2018-03-19T14:00:00Z;3479;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T12:00:00Z;2018-03-19T13:00:00Z;3458;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T11:00:00Z;2018-03-19T12:00:00Z;3399;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T10:00:00Z;2018-03-19T11:00:00Z;3275;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T09:00:00Z;2018-03-19T10:00:00Z;3183;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T08:00:00Z;2018-03-19T09:00:00Z;3064;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T07:00:00Z;2018-03-19T08:00:00Z;3005;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T06:00:00Z;2018-03-19T07:00:00Z;2900;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T05:00:00Z;2018-03-19T06:00:00Z;2864;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T04:00:00Z;2018-03-19T05:00:00Z;2914;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T03:00:00Z;2018-03-19T04:00:00Z;2978;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T02:00:00Z;2018-03-19T03:00:00Z;3054;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T01:00:00Z;2018-03-19T02:00:00Z;3151;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-19T00:00:00Z;2018-03-19T01:00:00Z;3233;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2018-03-18T23:00:00Z;2018-03-19T00:00:00Z;3325;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T21:00:00Z;2018-03-25T22:00:00Z;1782;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T20:00:00Z;2018-03-25T21:00:00Z;1845;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T19:00:00Z;2018-03-25T20:00:00Z;1879;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T18:00:00Z;2018-03-25T19:00:00Z;1842;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T17:00:00Z;2018-03-25T18:00:00Z;1762;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T16:00:00Z;2018-03-25T17:00:00Z;1689;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T15:00:00Z;2018-03-25T16:00:00Z;1611;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T14:00:00Z;2018-03-25T15:00:00Z;1553;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T13:00:00Z;2018-03-25T14:00:00Z;1510;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T12:00:00Z;2018-03-25T13:00:00Z;1504;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T11:00:00Z;2018-03-25T12:00:00Z;1481;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T10:00:00Z;2018-03-25T11:00:00Z;1518;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T09:00:00Z;2018-03-25T10:00:00Z;1521;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T08:00:00Z;2018-03-25T09:00:00Z;1549;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T07:00:00Z;2018-03-25T08:00:00Z;1575;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T06:00:00Z;2018-03-25T07:00:00Z;1591;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T05:00:00Z;2018-03-25T06:00:00Z;1634;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T04:00:00Z;2018-03-25T05:00:00Z;1706;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T03:00:00Z;2018-03-25T04:00:00Z;1761;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T02:00:00Z;2018-03-25T03:00:00Z;1827;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2018-03-25T01:00:00Z;2018-03-25T02:00:00Z;2315;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
