cluster;data_da;data_a;numero_presenze;layer_id;layer_nome;dettaglio(secondi)
Presenze;2017-12-24T05:00:00Z;2017-12-24T06:00:00Z;2537;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-24T04:00:00Z;2017-12-24T05:00:00Z;2575;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-24T03:00:00Z;2017-12-24T04:00:00Z;2620;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-24T02:00:00Z;2017-12-24T03:00:00Z;2725;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-24T01:00:00Z;2017-12-24T02:00:00Z;2883;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-24T00:00:00Z;2017-12-24T01:00:00Z;3087;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T23:00:00Z;2017-12-24T00:00:00Z;3263;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T22:00:00Z;2017-12-23T23:00:00Z;3127;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T21:00:00Z;2017-12-23T22:00:00Z;2903;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T20:00:00Z;2017-12-23T21:00:00Z;2784;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T19:00:00Z;2017-12-23T20:00:00Z;2691;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T18:00:00Z;2017-12-23T19:00:00Z;2614;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T17:00:00Z;2017-12-23T18:00:00Z;2597;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T16:00:00Z;2017-12-23T17:00:00Z;2618;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T15:00:00Z;2017-12-23T16:00:00Z;2637;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T14:00:00Z;2017-12-23T15:00:00Z;2665;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T13:00:00Z;2017-12-23T14:00:00Z;2646;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T12:00:00Z;2017-12-23T13:00:00Z;2635;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T11:00:00Z;2017-12-23T12:00:00Z;2626;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T10:00:00Z;2017-12-23T11:00:00Z;2684;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T09:00:00Z;2017-12-23T10:00:00Z;2721;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T08:00:00Z;2017-12-23T09:00:00Z;2690;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T07:00:00Z;2017-12-23T08:00:00Z;2703;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T06:00:00Z;2017-12-23T07:00:00Z;2714;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T05:00:00Z;2017-12-23T06:00:00Z;2758;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T04:00:00Z;2017-12-23T05:00:00Z;2796;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T03:00:00Z;2017-12-23T04:00:00Z;2853;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T02:00:00Z;2017-12-23T03:00:00Z;2959;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T01:00:00Z;2017-12-23T02:00:00Z;3111;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-23T00:00:00Z;2017-12-23T01:00:00Z;3367;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T23:00:00Z;2017-12-23T00:00:00Z;3490;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T22:00:00Z;2017-12-22T23:00:00Z;3503;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T21:00:00Z;2017-12-22T22:00:00Z;3320;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T20:00:00Z;2017-12-22T21:00:00Z;3206;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T19:00:00Z;2017-12-22T20:00:00Z;3102;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T18:00:00Z;2017-12-22T19:00:00Z;3014;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T17:00:00Z;2017-12-22T18:00:00Z;3032;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T16:00:00Z;2017-12-22T17:00:00Z;3010;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T15:00:00Z;2017-12-22T16:00:00Z;3060;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T14:00:00Z;2017-12-22T15:00:00Z;3101;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T13:00:00Z;2017-12-22T14:00:00Z;3146;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T12:00:00Z;2017-12-22T13:00:00Z;3108;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T11:00:00Z;2017-12-22T12:00:00Z;3150;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T10:00:00Z;2017-12-22T11:00:00Z;3150;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T09:00:00Z;2017-12-22T10:00:00Z;3136;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T08:00:00Z;2017-12-22T09:00:00Z;3088;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T07:00:00Z;2017-12-22T08:00:00Z;3005;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T06:00:00Z;2017-12-22T07:00:00Z;2935;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T05:00:00Z;2017-12-22T06:00:00Z;2937;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T04:00:00Z;2017-12-22T05:00:00Z;2988;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T03:00:00Z;2017-12-22T04:00:00Z;3033;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T02:00:00Z;2017-12-22T03:00:00Z;3095;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T01:00:00Z;2017-12-22T02:00:00Z;3168;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-22T00:00:00Z;2017-12-22T01:00:00Z;3239;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T23:00:00Z;2017-12-22T00:00:00Z;3331;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T22:00:00Z;2017-12-21T23:00:00Z;3465;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T21:00:00Z;2017-12-21T22:00:00Z;3426;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T20:00:00Z;2017-12-21T21:00:00Z;3332;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T19:00:00Z;2017-12-21T20:00:00Z;3146;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T18:00:00Z;2017-12-21T19:00:00Z;3069;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T17:00:00Z;2017-12-21T18:00:00Z;3055;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T16:00:00Z;2017-12-21T17:00:00Z;3110;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T15:00:00Z;2017-12-21T16:00:00Z;3109;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T14:00:00Z;2017-12-21T15:00:00Z;3119;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T13:00:00Z;2017-12-21T14:00:00Z;3099;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T12:00:00Z;2017-12-21T13:00:00Z;3118;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T11:00:00Z;2017-12-21T12:00:00Z;3124;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T10:00:00Z;2017-12-21T11:00:00Z;3160;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T09:00:00Z;2017-12-21T10:00:00Z;3154;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T08:00:00Z;2017-12-21T09:00:00Z;3089;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T07:00:00Z;2017-12-21T08:00:00Z;3043;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T06:00:00Z;2017-12-21T07:00:00Z;2982;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T05:00:00Z;2017-12-21T06:00:00Z;3031;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T04:00:00Z;2017-12-21T05:00:00Z;3063;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T03:00:00Z;2017-12-21T04:00:00Z;3072;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T02:00:00Z;2017-12-21T03:00:00Z;3106;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T01:00:00Z;2017-12-21T02:00:00Z;3151;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-21T00:00:00Z;2017-12-21T01:00:00Z;3232;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T23:00:00Z;2017-12-21T00:00:00Z;3318;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T22:00:00Z;2017-12-20T23:00:00Z;3354;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T21:00:00Z;2017-12-20T22:00:00Z;3341;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T20:00:00Z;2017-12-20T21:00:00Z;3355;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T19:00:00Z;2017-12-20T20:00:00Z;3289;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T18:00:00Z;2017-12-20T19:00:00Z;3215;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T17:00:00Z;2017-12-20T18:00:00Z;3174;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T16:00:00Z;2017-12-20T17:00:00Z;3149;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T15:00:00Z;2017-12-20T16:00:00Z;3198;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T14:00:00Z;2017-12-20T15:00:00Z;3278;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T13:00:00Z;2017-12-20T14:00:00Z;3243;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T12:00:00Z;2017-12-20T13:00:00Z;3189;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T11:00:00Z;2017-12-20T12:00:00Z;3210;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T10:00:00Z;2017-12-20T11:00:00Z;3207;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T09:00:00Z;2017-12-20T10:00:00Z;3203;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T08:00:00Z;2017-12-20T09:00:00Z;3079;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T07:00:00Z;2017-12-20T08:00:00Z;3053;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T06:00:00Z;2017-12-20T07:00:00Z;2981;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T05:00:00Z;2017-12-20T06:00:00Z;2993;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T04:00:00Z;2017-12-20T05:00:00Z;3006;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T03:00:00Z;2017-12-20T04:00:00Z;3026;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T02:00:00Z;2017-12-20T03:00:00Z;3058;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T01:00:00Z;2017-12-20T02:00:00Z;3098;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-20T00:00:00Z;2017-12-20T01:00:00Z;3180;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T23:00:00Z;2017-12-20T00:00:00Z;3247;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T22:00:00Z;2017-12-19T23:00:00Z;3371;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T21:00:00Z;2017-12-19T22:00:00Z;3409;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T20:00:00Z;2017-12-19T21:00:00Z;3403;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T19:00:00Z;2017-12-19T20:00:00Z;3277;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T18:00:00Z;2017-12-19T19:00:00Z;3147;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T17:00:00Z;2017-12-19T18:00:00Z;3114;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T16:00:00Z;2017-12-19T17:00:00Z;3153;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T15:00:00Z;2017-12-19T16:00:00Z;3262;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T14:00:00Z;2017-12-19T15:00:00Z;3275;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T13:00:00Z;2017-12-19T14:00:00Z;3238;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T12:00:00Z;2017-12-19T13:00:00Z;3219;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T11:00:00Z;2017-12-19T12:00:00Z;3182;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T10:00:00Z;2017-12-19T11:00:00Z;3197;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T09:00:00Z;2017-12-19T10:00:00Z;3133;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T08:00:00Z;2017-12-19T09:00:00Z;3089;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T07:00:00Z;2017-12-19T08:00:00Z;3028;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T06:00:00Z;2017-12-19T07:00:00Z;2948;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T05:00:00Z;2017-12-19T06:00:00Z;2980;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T04:00:00Z;2017-12-19T05:00:00Z;3035;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T03:00:00Z;2017-12-19T04:00:00Z;3067;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T02:00:00Z;2017-12-19T03:00:00Z;3094;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T01:00:00Z;2017-12-19T02:00:00Z;3124;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-19T00:00:00Z;2017-12-19T01:00:00Z;3146;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T23:00:00Z;2017-12-19T00:00:00Z;3174;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T22:00:00Z;2017-12-18T23:00:00Z;3248;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T21:00:00Z;2017-12-18T22:00:00Z;3267;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T20:00:00Z;2017-12-18T21:00:00Z;3251;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T19:00:00Z;2017-12-18T20:00:00Z;3132;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T18:00:00Z;2017-12-18T19:00:00Z;3019;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T17:00:00Z;2017-12-18T18:00:00Z;2921;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T16:00:00Z;2017-12-18T17:00:00Z;2843;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T15:00:00Z;2017-12-18T16:00:00Z;2804;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T14:00:00Z;2017-12-18T15:00:00Z;2768;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T13:00:00Z;2017-12-18T14:00:00Z;2712;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T12:00:00Z;2017-12-18T13:00:00Z;2654;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T11:00:00Z;2017-12-18T12:00:00Z;2610;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T10:00:00Z;2017-12-18T11:00:00Z;2604;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T09:00:00Z;2017-12-18T10:00:00Z;2479;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T08:00:00Z;2017-12-18T09:00:00Z;2302;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T07:00:00Z;2017-12-18T08:00:00Z;2206;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T06:00:00Z;2017-12-18T07:00:00Z;2127;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T05:00:00Z;2017-12-18T06:00:00Z;2160;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T04:00:00Z;2017-12-18T05:00:00Z;2211;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T03:00:00Z;2017-12-18T04:00:00Z;2253;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T02:00:00Z;2017-12-18T03:00:00Z;2289;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T01:00:00Z;2017-12-18T02:00:00Z;2320;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-18T00:00:00Z;2017-12-18T01:00:00Z;2369;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Presenze;2017-12-17T23:00:00Z;2017-12-18T00:00:00Z;2440;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T22:00:00Z;2017-12-24T23:00:00Z;1307;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T21:00:00Z;2017-12-24T22:00:00Z;1315;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T20:00:00Z;2017-12-24T21:00:00Z;1287;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T19:00:00Z;2017-12-24T20:00:00Z;1284;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T18:00:00Z;2017-12-24T19:00:00Z;1302;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T17:00:00Z;2017-12-24T18:00:00Z;1297;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T16:00:00Z;2017-12-24T17:00:00Z;1310;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T15:00:00Z;2017-12-24T16:00:00Z;1311;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T14:00:00Z;2017-12-24T15:00:00Z;1295;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T13:00:00Z;2017-12-24T14:00:00Z;1282;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T12:00:00Z;2017-12-24T13:00:00Z;1308;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T11:00:00Z;2017-12-24T12:00:00Z;1324;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T10:00:00Z;2017-12-24T11:00:00Z;1330;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T09:00:00Z;2017-12-24T10:00:00Z;1348;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T08:00:00Z;2017-12-24T09:00:00Z;1343;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T07:00:00Z;2017-12-24T08:00:00Z;1368;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T06:00:00Z;2017-12-24T07:00:00Z;1384;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T05:00:00Z;2017-12-24T06:00:00Z;1388;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T04:00:00Z;2017-12-24T05:00:00Z;1401;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
Maschi;2017-12-24T03:00:00Z;2017-12-24T04:00:00Z;1425;5491d6d2-0c9e-47b7-bfde-c84c632efacc;Area 1;3600
