,image,is_irrelevant_prob,is_irrelevant_class,street_width_prob,street_width_class,pavement_type_prob_alcatrao,pavement_type_prob_terra_batida,pavement_type_prob_paralelo,pavement_type_class,quality_prob,quality_class,street_width,pavement_type,pavement_quality,pavement_type_max_prob
62,image1010.jpg,0.09275327622890472,0,0.4924082458019257,0,0.987558126449585,0.0029929210431873803,0.00944893341511488,0,0.5570389628410339,1,single_car,alcatrao,high,0.987558126449585
63,image1010angle0.jpg,0.3161607086658478,0,0.4326465427875519,0,0.8026849031448364,0.0067189228720963,0.19059623777866366,0,0.6611777544021606,1,single_car,alcatrao,high,0.8026849031448364
64,image1010angle180.jpg,0.3368218243122101,0,0.4537599682807922,0,0.9991735816001892,8.898536179913208e-05,0.0007374173728749156,0,0.7542853355407715,1,single_car,alcatrao,high,0.9991735816001892
65,image1010angle270.jpg,0.1362997442483902,0,0.5058045387268066,1,0.9995653033256532,0.00011668182560242712,0.00031802852754481137,0,0.725258469581604,1,double_car_or_more,alcatrao,high,0.9995653033256532
66,image1010angle90.jpg,0.1491853892803192,0,0.49616700410842896,0,0.9998582601547241,3.729023956111632e-05,0.00010437412129249424,0,0.5721684098243713,1,single_car,alcatrao,high,0.9998582601547241
67,image1011.jpg,0.19919930398464208,0,0.4828591644763946,0,0.999881148338318,5.815777967654868e-06,0.00011299361358396709,0,0.6007201671600342,1,single_car,alcatrao,high,0.999881148338318
68,image1011angle0.jpg,0.3847837448120117,0,0.4398308992385864,0,0.9740548133850098,0.006506809964776039,0.01943830028176308,0,0.3869112432003021,0,single_car,alcatrao,low,0.9740548133850098
69,image1011angle180.jpg,0.17048142850399015,0,0.5199565291404724,1,0.9999723434448242,5.274171144264983e-06,2.241303627670277e-05,0,0.7497026324272156,1,double_car_or_more,alcatrao,high,0.9999723434448242
70,image1011angle270.jpg,0.4870395362377167,0,0.3674606084823608,0,0.9453308582305908,0.02927819825708866,0.025390936061739918,0,0.5714218020439148,1,single_car,alcatrao,high,0.9453308582305908
71,image1011angle90.jpg,0.2719796299934387,0,0.4202107191085816,0,0.961279571056366,0.01515207998454571,0.023568328469991684,0,0.4022703766822815,0,single_car,alcatrao,low,0.961279571056366
72,image1012angle0.jpg,0.105047769844532,0,0.444141685962677,0,0.9407289624214172,0.0008733809227123858,0.058397706598043435,0,0.5236534476280212,1,single_car,alcatrao,high,0.9407289624214172
73,image1012angle180.jpg,0.1973397433757782,0,0.4914478063583374,0,0.9970327615737916,0.00011896489013452086,0.0028482116758823395,0,0.4658275246620178,0,single_car,alcatrao,low,0.9970327615737916
74,image1012angle270.jpg,0.16194194555282593,0,0.4501305520534515,0,0.9893670678138732,0.00040649896254763007,0.010226320475339893,0,0.5427882671356201,1,single_car,alcatrao,high,0.9893670678138732
75,image1012angle90.jpg,0.15601928532123566,0,0.4601399898529053,0,0.9988609552383424,4.296452243579552e-05,0.0010960677172988653,0,0.6973528265953064,1,single_car,alcatrao,high,0.9988609552383424
76,image1013.jpg,0.3570431470870972,0,0.4079658389091492,0,0.9372494220733644,0.007303810212761164,0.05544677004218102,0,0.3761239349842072,0,single_car,alcatrao,low,0.9372494220733644
77,image1013angle0.jpg,0.05521621555089951,0,0.5201349258422852,1,0.9999606609344482,5.693700131814692e-06,3.362535062478855e-05,0,0.6927723884582521,1,double_car_or_more,alcatrao,high,0.9999606609344482
78,image1013angle180.jpg,0.020766425877809525,0,0.4868358373641968,0,0.9997888207435608,3.040228148165625e-05,0.00018083264876622707,0,0.5879483222961426,1,single_car,alcatrao,high,0.9997888207435608
79,image1013angle270.jpg,0.15379087626934052,0,0.4724875390529633,0,0.9996792078018188,3.5085613490082324e-05,0.0002857952495105565,0,0.6243669986724854,1,single_car,alcatrao,high,0.9996792078018188
80,image1013angle90.jpg,0.5072555541992188,1,0.4842915832996368,0,0.9998254179954528,1.74142205651151e-05,0.00015717404312454164,0,0.6107705235481262,1,,,,0.9998254179954528
81,image1014.jpg,0.30686870217323303,0,0.459581196308136,0,0.979437291622162,0.0006181779317557813,0.019944461062550545,0,0.6201989650726318,1,single_car,alcatrao,high,0.979437291622162
82,image1014angle0.jpg,0.2747580409049988,0,0.4182149767875672,0,0.6818353533744812,0.016247183084487915,0.3019174635410309,0,0.6662700772285461,1,single_car,alcatrao,high,0.6818353533744812
83,image1014angle180.jpg,0.4934642016887665,0,0.4907526671886444,0,0.9995701909065248,7.604617712786421e-05,0.00035379990004003053,0,0.7503429651260376,1,single_car,alcatrao,high,0.9995701909065248
84,image1014angle270.jpg,0.2960682809352875,0,0.496843010187149,0,0.996868908405304,0.0006322388653643428,0.0024989023804664607,0,0.5954810976982117,1,single_car,alcatrao,high,0.996868908405304
85,image1014angle90.jpg,0.08503372222185135,0,0.4671682119369507,0,0.9998990297317504,2.6914840418612584e-05,7.399912283290178e-05,0,0.550834596157074,1,single_car,alcatrao,high,0.9998990297317504
86,image1015angle0.jpg,0.2525710761547089,0,0.522445797920227,1,0.9999483823776244,6.044156634743557e-06,4.550976882455871e-05,0,0.6188721656799316,1,double_car_or_more,alcatrao,high,0.9999483823776244
87,image1015angle180.jpg,0.4568415284156799,0,0.4073533415794373,0,0.7397341132164001,0.021356651559472084,0.2389092296361923,0,0.5327830910682678,1,single_car,alcatrao,high,0.7397341132164001
88,image1015angle270.jpg,0.06948691606521606,0,0.4794972538948059,0,0.9959768652915956,0.000280650332570076,0.003742491360753775,0,0.5814802050590515,1,single_car,alcatrao,high,0.9959768652915956
89,image1015angle90.jpg,0.03127346187829971,0,0.5090321302413939,1,0.9999650716781616,8.517942660546396e-06,2.6443422029842623e-05,0,0.6225139498710632,1,double_car_or_more,alcatrao,high,0.9999650716781616
90,image1016.jpg,0.29043686389923096,0,0.4641662240028381,0,0.9990094900131226,0.0002602705208119005,0.0007302369922399522,0,0.4161805212497711,0,single_car,alcatrao,low,0.9990094900131226
91,image1016angle0.jpg,0.06373134255409241,0,0.5120961666107178,1,0.9998249411582948,3.4014017728622996e-05,0.00014116392412688583,0,0.6517816185951233,1,double_car_or_more,alcatrao,high,0.9998249411582948
92,image1016angle180.jpg,0.057875342667102814,0,0.4556623995304108,0,0.9999455213546752,1.305605019297218e-05,4.137405267101713e-05,0,0.7789749503135681,1,single_car,alcatrao,high,0.9999455213546752
93,image1016angle270.jpg,0.11733271926641466,0,0.4557108283042908,0,0.9994352459907532,0.0001379004679620266,0.000426883198088035,0,0.6229866743087769,1,single_car,alcatrao,high,0.9994352459907532
94,image1016angle90.jpg,0.15787559747695926,0,0.4780828356742859,0,0.995882511138916,0.0011875100899487734,0.0029299710877239704,0,0.6493201851844788,1,single_car,alcatrao,high,0.995882511138916
95,image1017.jpg,0.31226569414138794,0,0.4904065430164337,0,0.9998389482498168,1.6421437976532616e-05,0.00014460980310104787,0,0.4733514785766602,0,single_car,alcatrao,low,0.9998389482498168
96,image1017angle0.jpg,0.20225413143634804,0,0.42919883131980896,0,0.7539560198783875,0.004040834493935108,0.2420031875371933,0,0.6270754933357239,1,single_car,alcatrao,high,0.7539560198783875
97,image1017angle180.jpg,0.13302825391292572,0,0.48577019572258,0,0.99457186460495,0.0007172784535214305,0.0047108493745327,0,0.6324788331985474,1,single_car,alcatrao,high,0.99457186460495
98,image1017angle270.jpg,0.12137015163898468,0,0.4886853694915772,0,0.9919757246971128,0.0005051215412095188,0.007519077975302935,0,0.6189589500427246,1,single_car,alcatrao,high,0.9919757246971128
99,image1017angle90.jpg,0.2254606038331985,0,0.4808613955974579,0,0.998907208442688,6.336567457765341e-05,0.0010294144740328193,0,0.7541921734809875,1,single_car,alcatrao,high,0.998907208442688
100,image1018.jpg,0.06564878672361374,0,0.5142084956169128,1,0.9978727102279664,0.0002311532007297501,0.001896109664812684,0,0.6705614924430847,1,double_car_or_more,alcatrao,high,0.9978727102279664
101,image1018angle0.jpg,0.24361300468444824,0,0.48006725311279297,0,0.9995132684707642,0.00013342044258024544,0.0003533252456691116,0,0.6386910676956177,1,single_car,alcatrao,high,0.9995132684707642
102,image1018angle180.jpg,0.1373407393693924,0,0.4678662419319153,0,0.9683191776275636,0.009039267897605896,0.022641571238636967,0,0.5830259919166565,1,single_car,alcatrao,high,0.9683191776275636
103,image1018angle270.jpg,0.5898454189300537,1,0.4739902913570404,0,0.9994338154792786,8.742600039113313e-05,0.00047876426833681757,0,0.6434316635131836,1,,,,0.9994338154792786
104,image1018angle90.jpg,0.13225825130939484,0,0.4938352108001709,0,0.9923885464668274,0.0003797994868364185,0.0072317118756473064,0,0.5581457614898682,1,single_car,alcatrao,high,0.9923885464668274
105,image1019.jpg,0.2751545011997223,0,0.4035847783088684,0,0.9957646131515504,6.425564788514748e-05,0.004171176813542843,0,0.7226291298866272,1,single_car,alcatrao,high,0.9957646131515504
106,image1019angle0.jpg,0.1138712614774704,0,0.484933078289032,0,0.9998716115951538,2.7740177756641053e-05,0.0001005671510938555,0,0.4210309982299805,0,single_car,alcatrao,low,0.9998716115951538
107,image1019angle180.jpg,0.2249682992696762,0,0.4594425559043884,0,0.9968993663787842,0.0009089462109841406,0.0021916250698268414,0,0.4515627026557922,0,single_car,alcatrao,low,0.9968993663787842
108,image1019angle270.jpg,0.10785241425037384,0,0.4764817953109741,0,0.9994556307792664,0.00010643612768035382,0.00043793694931082433,0,0.5760779976844788,1,single_car,alcatrao,high,0.9994556307792664
109,image1019angle90.jpg,0.09981704503297806,0,0.4422153234481812,0,0.9996285438537598,4.0686081774765626e-05,0.0003308274026494473,0,0.6063540577888489,1,single_car,alcatrao,high,0.9996285438537598
110,image101angle0.jpg,0.19425120949745173,0,0.5070687532424927,1,0.9945396780967712,0.001063492032699287,0.0043969047255814075,0,0.6706183552742004,1,double_car_or_more,alcatrao,high,0.9945396780967712
111,image101angle180.jpg,0.051840100437402725,0,0.4950695037841797,0,0.9999489784240724,7.663828000659123e-06,4.3445183109724894e-05,0,0.5269924998283386,1,single_car,alcatrao,high,0.9999489784240724
112,image101angle270.jpg,0.2107132226228714,0,0.4624865055084229,0,0.9300134778022766,0.02455976419150829,0.045426808297634125,0,0.6865740418434143,1,single_car,alcatrao,high,0.9300134778022766
113,image101angle90.jpg,0.11606261134147645,0,0.5165114402770996,1,0.999610722064972,7.630483742104842e-05,0.0003130246768705547,0,0.5270369648933411,1,double_car_or_more,alcatrao,high,0.999610722064972
114,image102.jpg,0.2668847739696503,0,0.5216336846351624,1,0.9999514818191528,9.484704605711155e-06,3.892632230417803e-05,0,0.5616329908370972,1,double_car_or_more,alcatrao,high,0.9999514818191528
115,image1020.jpg,0.3968784511089325,0,0.4624558091163635,0,0.11698411405086515,0.0034976692404598,0.8795182108879089,2,0.4320940375328064,0,single_car,paralelo,,0.8795182108879089
116,image1020angle0.jpg,0.08517984300851822,0,0.44624632596969604,0,0.9992207288742064,0.0002105833264067769,0.0005686498479917643,0,0.4314818680286408,0,single_car,alcatrao,low,0.9992207288742064
117,image1020angle180.jpg,0.08838028460741043,0,0.4660223722457886,0,0.9984521865844728,0.00028317020041868085,0.001264631049707532,0,0.31867754459381104,0,single_car,alcatrao,low,0.9984521865844728
118,image1020angle270.jpg,0.10240686684846878,0,0.4229491651058197,0,0.9880677461624146,0.004628913477063179,0.007303376682102679,0,0.3732248544692993,0,single_car,alcatrao,low,0.9880677461624146
119,image1020angle90.jpg,0.12747159600257876,0,0.4452866017818451,0,0.992201328277588,0.0011096872622147202,0.006688907276839018,0,0.3946898877620697,0,single_car,alcatrao,low,0.992201328277588
120,image1021.jpg,0.7409342527389526,1,0.4755571782588959,0,0.9995827078819276,8.210533269448206e-05,0.0003352525818627328,0,0.4870592653751373,0,,,,0.9995827078819276
121,image1021angle0.jpg,0.041384775191545486,0,0.476043701171875,0,0.9999834299087524,2.215849008280202e-06,1.4325622032629324e-05,0,0.6191064119338989,1,single_car,alcatrao,high,0.9999834299087524
122,image1021angle180.jpg,0.10601745545864104,0,0.4638995230197906,0,0.9998202919960022,5.683649214915931e-05,0.00012285268167033792,0,0.5217738747596741,1,single_car,alcatrao,high,0.9998202919960022
123,image1021angle270.jpg,0.1511828750371933,0,0.5300699472427368,1,0.9995456337928772,9.050383960129692e-05,0.000363774539437145,0,0.5749802589416504,1,double_car_or_more,alcatrao,high,0.9995456337928772
124,image1021angle90.jpg,0.199782133102417,0,0.5119725465774536,1,0.9988598823547364,0.0006606887327507137,0.0004794197448063642,0,0.5775603652000427,1,double_car_or_more,alcatrao,high,0.9988598823547364
125,image1022.jpg,0.1354898363351822,0,0.4882446825504303,0,0.999963879585266,6.841160484327703e-06,2.9313685445231386e-05,0,0.4862616062164306,0,single_car,alcatrao,low,0.999963879585266
126,image1022angle0.jpg,0.3673228621482849,0,0.5053874850273132,1,0.9989668130874634,0.00014521162665914744,0.000888054200913757,0,0.5116053819656372,1,double_car_or_more,alcatrao,high,0.9989668130874634
127,image1022angle180.jpg,0.2046247571706772,0,0.4300469756126404,0,0.88348788022995,0.001276936731301248,0.11523517966270448,0,0.4701672792434693,0,single_car,alcatrao,low,0.88348788022995
128,image1022angle270.jpg,0.4962949752807617,0,0.4637645184993744,0,0.9975074529647828,0.00031500522163696587,0.0021775132045149803,0,0.4219105541706085,0,single_car,alcatrao,low,0.9975074529647828
129,image1022angle90.jpg,0.2330737113952637,0,0.4312233626842499,0,0.9963843822479248,0.0007627854938618839,0.002852868055924773,0,0.49291077256202703,0,single_car,alcatrao,low,0.9963843822479248
130,image1023angle0.jpg,0.184098482131958,0,0.5050079226493835,1,0.9996781349182128,1.9460390831227414e-05,0.0003024440084118397,0,0.6070559620857239,1,double_car_or_more,alcatrao,high,0.9996781349182128
131,image1023angle180.jpg,0.07734423875808716,0,0.478681892156601,0,0.992813766002655,0.0009434315143153072,0.0062428745441138744,0,0.55954909324646,1,single_car,alcatrao,high,0.992813766002655
132,image1023angle270.jpg,0.09924280643463136,0,0.4441465437412262,0,0.9954076409339904,0.00024524918990209704,0.004347017034888268,0,0.7261295914649963,1,single_car,alcatrao,high,0.9954076409339904
133,image1023angle90.jpg,0.1273481547832489,0,0.5032562613487244,1,0.9999793767929076,4.197348971501923e-06,1.6501680875080638e-05,0,0.578420877456665,1,double_car_or_more,alcatrao,high,0.9999793767929076
134,image1024angle0.jpg,0.01832724921405316,0,0.5057289004325867,1,0.9975112676620485,0.0003798535908572376,0.0021088935900479555,0,0.6765521168708801,1,double_car_or_more,alcatrao,high,0.9975112676620485
135,image1024angle180.jpg,0.0839814618229866,0,0.4669162929058075,0,0.9997234940528872,4.833396815229207e-05,0.0002280837943544612,0,0.7214774489402771,1,single_car,alcatrao,high,0.9997234940528872
136,image1024angle270.jpg,0.1584869772195816,0,0.5007553100585938,1,0.9986768364906312,0.0001601471594767645,0.001163011183962226,0,0.6162453293800354,1,double_car_or_more,alcatrao,high,0.9986768364906312
137,image1024angle90.jpg,0.14228098094463348,0,0.5317370891571045,1,0.9989295601844788,4.5712691644439474e-05,0.0010246469173580408,0,0.5637941956520081,1,double_car_or_more,alcatrao,high,0.9989295601844788
138,image1025angle0.jpg,0.1222473606467247,0,0.5118048787117004,1,0.9996917247772216,1.8963566617458127e-05,0.0002893652708735317,0,0.779549241065979,1,double_car_or_more,alcatrao,high,0.9996917247772216
139,image1025angle180.jpg,0.113272987306118,0,0.4648236930370331,0,0.9999769926071168,4.185986199445324e-06,1.884801713458728e-05,0,0.6590665578842163,1,single_car,alcatrao,high,0.9999769926071168
140,image1025angle270.jpg,0.11276225745677948,0,0.5044637322425842,1,0.9985973238945008,3.106251824647188e-05,0.0013715524692088366,0,0.8308597803115845,1,double_car_or_more,alcatrao,high,0.9985973238945008
