linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
708763111,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.628308246807816,101804,2.80626444246894,Carnide,25.08181934743836,cascais,5.636182612879728,889,13.005216402384862,Cascais
708763112,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.63489175516167,101804,2.784492878710697,Carnide,25.057478088337607,cascais,5.6808505527157465,889,13.025320783558016,Cascais
708763112,R1 - AM Lisboa,Lisboa,Oeiras,1718.52185,537321129,19.63489175516167,101804,2.784492878710697,Carnide,25.057478088337607,cascais,5.6808505527157465,889,13.025320783558016,Cascais
708763114,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.127658438601166,101806,3.4294741007154537,Carnide,25.932803155307628,cascais,5.789560726610267,889,13.364253643802595,Cascais
708763115,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,19.878761110054494,101806,3.2511119413185723,Carnide,25.75312239517678,cascais,5.511953057816008,889,13.097446133279405,Cascais
708763115,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.878761110054494,101806,3.2511119413185723,Carnide,25.75312239517678,cascais,5.511953057816008,889,13.097446133279405,Cascais
708763116,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.042219259580733,101806,3.3748390305683875,Carnide,25.88071645185568,cascais,5.688792814264804,889,13.269650978307581,Cascais
708763116,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,20.042219259580733,101806,3.3748390305683875,Carnide,25.88071645185568,cascais,5.688792814264804,889,13.269650978307581,Cascais
709013847,R1 - AM Lisboa,Lisboa,Oeiras,224.654095,537321129,10.317154579993288,50,2.063477014345125,Carnide,16.288132048934454,sao-joao-do-estoril,1.865942442380496,889,3.8936810893319915,Cascais
709013848,R1 - AM Lisboa,Lisboa,Oeiras,74.774181,537321129,10.356261474242665,50,2.021464622485481,Carnide,16.31192559886931,sao-joao-do-estoril,1.8657581098280969,889,3.9411800589074244,Cascais
709369780,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.560346785077416,43,2.018389461492702,Carnide,17.207735694155172,sao-pedro-do-estoril-,0.2267810254830157,889,3.6996571050580647,Cascais
709369783,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.529233078348566,43,2.053715608525461,Carnide,17.1838857353878,sao-pedro-do-estoril-,0.19131223177641385,889,3.6675656981630445,Cascais
709408052,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.824559353663176,81,2.0411373403993194,Carnide,16.6319805507334,sintra-,4.650635514409914,747,6.525683706875536,Cascais
709408052,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.824559353663176,81,2.0411373403993194,Carnide,16.6319805507334,sintra-,4.650635514409914,747,6.525683706875536,Cascais
709408052,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.824559353663176,81,2.0411373403993194,Carnide,16.6319805507334,sintra-,4.650635514409914,747,6.525683706875536,Cascais
709408052,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.824559353663176,81,2.0411373403993194,Carnide,16.6319805507334,sintra-,4.650635514409914,747,6.525683706875536,Cascais
709408053,R1 - AM Lisboa,Lisboa,Mafra,177.810969,819525518,12.797463967630744,81,2.071026128840341,Carnide,16.592578737845294,sintra-,4.634583046924979,747,6.498579654856951,Cascais
709408053,R1 - AM Lisboa,Lisboa,Cascais,1088.281016,819525518,12.797463967630744,81,2.071026128840341,Carnide,16.592578737845294,sintra-,4.634583046924979,747,6.498579654856951,Cascais
709408067,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.82261519981807,81,2.023097675127818,Carnide,16.638576420393356,sintra-,4.667345154484156,747,6.523778767084469,Cascais
709408067,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.82261519981807,81,2.023097675127818,Carnide,16.638576420393356,sintra-,4.667345154484156,747,6.523778767084469,Cascais
709461264,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.779188463622301,119,2.118868642073846,Carnide,16.126088650946446,sao-pedro-do-estoril-,1.245816852772419,889,3.0997616048644043,Cascais
709461265,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,9.706957910217973,119,2.0757270757018453,Carnide,16.057231633346355,sao-pedro-do-estoril-,1.2827970962865238,889,3.0323237197775668,Cascais
709461265,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.706957910217973,119,2.0757270757018453,Carnide,16.057231633346355,sao-pedro-do-estoril-,1.2827970962865238,889,3.0323237197775668,Cascais
709461266,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.6375111639719,119,2.0318200788899707,Carnide,15.993017403926716,sao-pedro-do-estoril-,1.316715974760261,889,2.9661467298837043,Cascais
812456860,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,18.917375912119642,101806,2.627215757553086,Carnide,24.965170798446533,cascais,4.5118512142732445,889,12.09958675151484,Cascais
812456860,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.917375912119642,101806,2.627215757553086,Carnide,24.965170798446533,cascais,4.5118512142732445,889,12.09958675151484,Cascais
812456861,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.73830900734089,101808,2.4866265330836628,Carnide,24.813844893002987,cascais,4.331114520395632,889,11.915556443834882,Cascais
812456862,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.818423603546645,101808,2.554722697765661,Carnide,24.881750845188666,cascais,4.411786042784547,889,11.997822351222991,Cascais
812466166,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.42922583575547,101804,2.54172845337881,Carnide,24.80437843759516,cascais,5.561023944910238,889,12.846141810727778,Cascais
812466167,R1 - AM Lisboa,Lisboa,Oeiras,288.942825,537321129,19.39018742938713,101803,2.458263738376253,Carnide,24.6953196875094,cascais,5.62696136359146,889,12.841405243370971,Cascais
812466167,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.39018742938713,101803,2.458263738376253,Carnide,24.6953196875094,cascais,5.62696136359146,889,12.841405243370971,Cascais
876605449,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,15.671103013340776,59,2.0729186332940115,Carnide,19.67087523981571,sintra-,5.322466083501518,747,9.404336222230198,Cascais
877275703,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,19.41804533483221,101806,2.9458766303801114,Carnide,25.39212956983282,cascais,5.022873743027193,889,12.614055539565445,Cascais
877275703,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.41804533483221,101806,2.9458766303801114,Carnide,25.39212956983282,cascais,5.022873743027193,889,12.614055539565445,Cascais
877275704,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,19.721507503975907,101806,3.132903022705129,Carnide,25.625457158778378,cascais,5.345178355107339,889,12.933428119988168,Cascais
877275704,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.721507503975907,101806,3.132903022705129,Carnide,25.625457158778378,cascais,5.345178355107339,889,12.933428119988168,Cascais
877275709,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.19045655785095,101806,2.6136423776318494,Carnide,25.09575596556537,cascais,4.822891412009946,889,12.407747328070295,Cascais
877275729,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.153166675451587,101806,3.4388526059417064,Carnide,25.938262935607447,cascais,5.825722344460879,889,13.39572779205328,Cascais
877275730,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,20.152486677860146,101806,3.4050670603592703,Carnide,25.88762874127851,cascais,5.856531486055211,889,13.411298568043694,Cascais
877275730,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.152486677860146,101806,3.4050670603592703,Carnide,25.88762874127851,cascais,5.856531486055211,889,13.411298568043694,Cascais
877275738,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.513882297888888,101806,2.7523342767687486,Carnide,25.231484659243268,cascais,5.256454640334847,889,12.7878263977598,Cascais
877275740,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,20.06813378985584,101806,3.29325687370974,Carnide,25.74016676641245,cascais,5.822244430392226,889,13.349966658739822,Cascais
877275744,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.360985641306485,101806,2.579633800697428,Carnide,25.023757540199227,cascais,5.160091241701439,889,12.657533623755402,Cascais
877275750,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.231196776065687,101806,2.4473097183717263,Carnide,24.839888410829676,cascais,5.093836001883987,889,12.551147002741978,Cascais
877275901,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.31847343792625,101804,2.5435492612721866,Carnide,24.813408123001384,cascais,5.305308721780642,889,12.68409517943076,Cascais
877275907,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.147706190715226,101804,2.3705674024494265,Carnide,24.63929529749246,cascais,5.156188855842768,889,12.5185807785453,Cascais
877579019,R1 - AM Lisboa,Lisboa,Oeiras,24.524151,537321129,10.288308986667401,50,2.093523659923678,Carnide,16.266597579432688,sao-joao-do-estoril,1.8746306249969904,889,3.862391033653236,Cascais
877579048,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.47365806697295,43,2.017686060079557,Carnide,17.079349430537512,sao-pedro-do-estoril-,0.27887818975311324,889,3.6238233967039495,Cascais
877579083,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.547964902385047,117,2.041230571136364,Carnide,17.221851197937966,sao-pedro-do-estoril-,0.18544701277592326,889,3.6829232363045845,Cascais
877580190,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,10.193052181553826,50,2.1767897526598117,Carnide,16.101969697914072,sao-joao-do-estoril,2.0834134414898977,889,3.850405754317677,Cascais
878261015,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,165.110186,537321129,10.214042883250812,50,2.159190620366827,Carnide,16.1611873755634,sao-joao-do-estoril,1.993364332761301,889,3.8299408458516297,Cascais
895414937,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.902003538999832,101806,3.1169918267131167,Carnide,25.50650156054965,cascais,5.723878901041535,889,13.21153900133766,Cascais
895414938,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.693417156879725,101806,2.9318779170305795,Carnide,25.204862695183753,cascais,5.626916071250938,889,13.044163098287985,Cascais
895414939,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.34471470737873,101808,2.200170550326994,Carnide,24.497530443818093,cascais,3.941868441199508,889,11.508383709873854,Cascais
895414940,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,18.51588327874915,101808,2.3178863859874967,Carnide,24.635313182714878,cascais,4.1093177932775165,889,11.685196187860674,Cascais
895414940,R1 - AM Lisboa,Setúbal,Barreiro,408.105381,537321129,18.51588327874915,101808,2.3178863859874967,Carnide,24.635313182714878,cascais,4.1093177932775165,889,11.685196187860674,Cascais
895414940,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.51588327874915,101808,2.3178863859874967,Carnide,24.635313182714878,cascais,4.1093177932775165,889,11.685196187860674,Cascais
895414941,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,18.293054407180904,101808,2.16456216413313,Carnide,24.454460103308715,cascais,3.891631783020693,889,11.455377785344616,Cascais
895414941,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.293054407180904,101808,2.16456216413313,Carnide,24.454460103308715,cascais,3.891631783020693,889,11.455377785344616,Cascais
895414942,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.219612393290127,101808,2.116708792451633,Carnide,24.393814094969816,cascais,3.8207261994989774,889,11.379946710556446,Cascais
895414943,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.253447827796187,101808,2.13845612643748,Carnide,24.42173944852838,cascais,3.8533288090077136,889,11.41469542886324,Cascais
895414944,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,18.990745651644414,101806,2.668050947375312,Carnide,25.027113525886854,cascais,4.586308688607881,889,12.175056161561427,Cascais
895414945,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.00863407606057,101806,2.6780585190110298,Carnide,25.042115728109568,cascais,4.604509615342322,889,12.1934851998096,Cascais
895519716,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,19.429505438090274,101803,2.3931244243716847,Carnide,24.66340921026124,cascais,5.76838805476392,889,12.915089751005974,Cascais
895603890,R1 - AM Lisboa,Lisboa,Oeiras,350.783388,537321129,10.185802858826131,50,2.1961635859213318,Carnide,16.175674387652755,sao-joao-do-estoril,1.9360401494070325,889,3.7649704262106054,Cascais
895603890,R1 - AM Lisboa,Lisboa,Odivelas,88.905485,537321129,10.185802858826131,50,2.1961635859213318,Carnide,16.175674387652755,sao-joao-do-estoril,1.9360401494070325,889,3.7649704262106054,Cascais
895603890,R1 - AM Lisboa,Lisboa,Cascais,136.035127,537321129,10.185802858826131,50,2.1961635859213318,Carnide,16.175674387652755,sao-joao-do-estoril,1.9360401494070325,889,3.7649704262106054,Cascais
895605420,R1 - AM Lisboa,Lisboa,Oeiras,59.196227,537321129,10.129068768528494,9,2.1953632860937033,Carnide,16.151230142304147,sao-pedro-do-estoril-,1.9102606724951456,889,3.6863886240043793,Cascais
897530376,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,537321129,10.226389682945923,50,2.1535715556143207,Carnide,16.204601275524087,sao-joao-do-estoril,1.9245441592563284,889,3.8102434657998696,Cascais
900924736,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.42558196453351,118,2.01937155489171,Carnide,17.050135208837105,sao-pedro-do-estoril-,0.21678060597050916,889,3.5718047616976096,Cascais
900924737,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.444976760440909,118,2.0432355627641776,Carnide,17.06377699801904,sao-pedro-do-estoril-,0.23616860712856655,889,3.592284072957586,Cascais
900924737,R1 - AM Lisboa,Lisboa,Oeiras,96.024796,537321129,10.444976760440909,118,2.0432355627641776,Carnide,17.06377699801904,sao-pedro-do-estoril-,0.23616860712856655,889,3.592284072957586,Cascais
900924740,R1 - AM Lisboa,Lisboa,Cascais,108.828102,537321129,10.441555897038311,118,2.0106341420906966,Carnide,17.079693607059387,sao-pedro-do-estoril-,0.18129585658840847,889,3.5843715693875833,Cascais
901107739,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.818402587843355,119,2.1431014022775114,Carnide,16.163405967122127,sao-pedro-do-estoril-,1.2272524304574568,889,3.136524117683024,Cascais
909580852,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.421123021658662,101803,2.455049996092748,Carnide,24.70505152803388,cascais,5.68498008733243,889,12.881846677821947,Cascais
909580854,R1 - AM Lisboa,Lisboa,Cascais,408.105381,537321129,19.3957639894074,101804,2.4945557332412926,Carnide,24.748520297455034,cascais,5.5630113421053675,889,12.824022556255978,Cascais
909580854,R1 - AM Lisboa,Lisboa,Oeiras,165.110186,537321129,19.3957639894074,101804,2.4945557332412926,Carnide,24.748520297455034,cascais,5.5630113421053675,889,12.824022556255978,Cascais
909580855,R1 - AM Lisboa,Lisboa,Oeiras,454.053011,537321129,19.39396878384069,101804,2.4904255018139656,Carnide,24.742394655657893,cascais,5.5675861371369795,889,12.824321998810472,Cascais
909580855,R1 - AM Lisboa,Lisboa,Cascais,978.157342,537321129,19.39396878384069,101804,2.4904255018139656,Carnide,24.742394655657893,cascais,5.5675861371369795,889,12.824321998810472,Cascais
909692790,R1 - AM Lisboa,Setúbal,Barreiro,233.203075,537321129,10.224226130835769,43,2.1841585584290173,Carnide,16.295847172564233,sao-joao-do-estoril,1.7572641661623418,889,3.7218071600774936,Cascais
910404665,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.870371504491194,119,2.2073888397345285,Carnide,16.196477883919346,sao-pedro-do-estoril-,1.2446437852517385,889,3.1976568002849164,Cascais
910404678,R1 - AM Lisboa,Lisboa,Oeiras,56.421404,537321129,10.033924145169763,9,2.112668313138244,Carnide,16.079219658707952,sao-pedro-do-estoril-,1.878605338225896,889,3.58420933011026,Cascais
910404679,R1 - AM Lisboa,Lisboa,Oeiras,67.974549,537321129,9.998605326437652,9,2.068819987899012,Carnide,16.031706933901216,sao-pedro-do-estoril-,1.91931560844024,889,3.566452486750467,Cascais
941447294,R1 - AM Lisboa,Lisboa,Odivelas,770.5142,819525518,15.129568432661605,99,2.5431771583663054,Carnide,19.070663471429487,sintra-,4.993697091387805,747,8.85091243862815,Cascais
941447294,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,648.516119,819525518,15.129568432661605,99,2.5431771583663054,Carnide,19.070663471429487,sintra-,4.993697091387805,747,8.85091243862815,Cascais
1084897451,R1 - AM Lisboa,Lisboa,Oeiras,272.890446,537321129,19.38575191713429,101804,2.4925662005133704,Carnide,24.75250697833928,cascais,5.5345558804662005,889,12.807674793677057,Cascais
1084897481,R1 - AM Lisboa,Lisboa,Oeiras,417.361858,537321129,19.357565543929447,101804,2.46173661332511,Carnide,24.720364972693954,cascais,5.515472575185681,889,12.782059134878052,Cascais
1084897875,R1 - AM Lisboa,Lisboa,Oeiras,128.419033,537321129,19.57688733603146,101804,2.7270654086145343,Carnide,25.000452842123533,cascais,5.627590157180703,889,12.968195195030994,Cascais
1084898042,R1 - AM Lisboa,Lisboa,Oeiras,417.361858,537321129,19.634957426076923,101804,2.8002243534934212,Carnide,25.07518141272821,cascais,5.6586666666162095,889,13.017557777938883,Cascais
1084898043,R1 - AM Lisboa,Lisboa,Oeiras,309.581598,537321129,19.62436899336867,101804,2.787659423933103,Carnide,25.062480328592716,cascais,5.651772037004247,889,13.008137227654922,Cascais
1084898054,R1 - AM Lisboa,Lisboa,Lisboa,105.070118,537321129,19.136013572481982,101806,2.675400970590994,Carnide,25.10939925548484,cascais,4.743849671763762,889,12.33490495123217,Cascais
1085545918,R1 - AM Lisboa,Lisboa,Cascais,978.157342,910628861,19.242048882585255,101803,2.1751740768553747,Carnide,24.44973789381885,cascais,5.652667641315787,889,12.74674786901878,Cascais
1162119704,R1 - AM Lisboa,Lisboa,Oeiras,108.828102,537321129,10.17612329312241,43,2.103458180332753,Carnide,16.47676831874833,sao-pedro-do-estoril-,1.1823331590941162,889,3.493566992183871,Cascais
1162270630,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.904312048467414,9,2.0865897070287778,Carnide,16.079816757255625,sao-pedro-do-estoril-,1.60208096940987,889,3.352822808336114,Cascais
1162272972,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.882794783584773,9,2.1917789324896813,Carnide,16.173529819911348,sao-pedro-do-estoril-,1.325864552383754,889,3.236300837471187,Cascais
1162272973,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,9.916114277196787,9,2.144621906264702,Carnide,16.137106432285837,sao-pedro-do-estoril-,1.4840778649674786,889,3.323269527875891,Cascais
1220031725,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,10.2624711272049,50,2.1186416459194333,Carnide,16.24103547100226,sao-joao-do-estoril,1.894775076709916,889,3.840300651778728,Cascais
1220031815,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.461609658033742,43,2.0385522485133083,Carnide,17.075026367501994,sao-pedro-do-estoril-,0.2546720890117682,889,3.6099820218348597,Cascais
